child,sentenceid,verb,matrix,subj,obj,prep1,pobj1,prep2,pobj2,prep3,pobj3,comp,embtense,embsubj,embpred,sent,context
nanette,39,fit,TRUE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,I think it might fit-ZERO in here but you can try it and see,play
nanette,39,try,FALSE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,I think it might fit-ZERO in here but you can try it and see,play
nanette,39,see,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,I think it might fit-ZERO in here but you can try it and see,play
nanette,43,drive,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,lots_of time-PL person-PL drive car-PL,play
nanette,44,drive,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,we drive-PAST a car to get here,play
nanette,44,get,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,we drive-PAST a car to get here,play
nanette,45,get,TRUE,FALSE,FALSE,to,b_u,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,to get to B_U,play
nanette,49,wonder,FALSE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,whose car be-3S this I wonder,play
nanette,50,want,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TO,FALSE,get,you want~to get the book now,play
nanette,50,get,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,you want~to get the book now,play
nanette,51,get,TRUE,TRUE,TRUE,from,here,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,okay I can get it up from here,play
nanette,52,say,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TENSED,TRUE,NONE,Sandy say-PAST it~be here oh I~have never see-PASTP this book before,play
nanette,53,have,TRUE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,have you see-PASTP it,play
nanette,55,want,TRUE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TO,FALSE,sit,want~to sit down and I~will read-ZERO it to you,play
nanette,55,sit,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,want~to sit down and I~will read-ZERO it to you,play
nanette,55,read,FALSE,TRUE,TRUE,to,you,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,want~to sit down and I~will read-ZERO it to you,play
nanette,56,read,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,okay you can read-ZERO the book first by yourself will you tell me all about it,play
nanette,56,tell,TRUE,TRUE,TRUE,about,it,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,okay you can read-ZERO the book first by yourself will you tell me all about it,play
nanette,61,go,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,where do-PAST they go when they go-PAST byebye,play
nanette,61,go,FALSE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,where do-PAST they go when they go-PAST byebye,play
nanette,62,know,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,where,TENSED,TRUE,go,do you know where they go-PAST,play
nanette,62,go,FALSE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,do you know where they go-PAST,play
nanette,63,go,TRUE,TRUE,FALSE,down,tree,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,oh they go-PAST down a tree,play
nanette,64,happen,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,and then what happen-PAST,play
nanette,70,see,TRUE,TRUE,TRUE,from,beginning,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,should we see it again from the beginning,play
nanette,71,skip,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,you probable-dadj skip-PAST some page-PL,play
nanette,72,think,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,I do~not think there~be another book in here for us to read-ZERO,play
nanette,72,read,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,I do~not think there~be another book in here for us to read-ZERO,play
nanette,76,look,TRUE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,look again,play
nanette,77,see,TRUE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,see if you can see what those be-PRES,play
nanette,77,see,FALSE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TENSED,FALSE,be,see if you can see what those be-PRES,play
nanette,80,want,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TO,FALSE,read,do you want me to read-ZERO you this story,play
nanette,80,read,FALSE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,do you want me to read-ZERO you this story,play
nanette,82,show,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,I~will show you okay,play
nanette,87,want,TRUE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TENSED,FALSE,read,want~to read-ZERO this book,play
nanette,87,read,FALSE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,want~to read-ZERO this book,play
nanette,91,bring,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,we can bring the box over here,play
nanette,92,want,TRUE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TO,FALSE,sit,want~to sit on a box,play
nanette,92,sit,FALSE,FALSE,FALSE,on,box,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,want~to sit on a box,play
nanette,96,like,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TO,FALSE,hear,will-COND you like to hear a story,play
nanette,96,hear,FALSE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,will-COND you like to hear a story,play
nanette,97,know,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,I know I,play
nanette,98,know,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,oh well you know what,play
nanette,100,see,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TENSED,FALSE,be,let~us see what this be-3S,play
nanette,101,see,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TENSED,FALSE,be,shall we see what this be-3S,play
nanette,103,hit,TRUE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,hit-ZERO my head,play
nanette,104,see,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TENSED,FALSE,be,okay let~us see what this be-3S,play
nanette,111,see,TRUE,TRUE,TRUE,up,there,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,I see some breakfast up there,play
nanette,112,know,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,do you know what this be-3S,play
nanette,116,see,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,you see,play
nanette,118,use,FALSE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TO,FALSE,come,and the the milk use-PAST to come and bring them just like this,play
nanette,118,come,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,and the the milk use-PAST to come and bring them just like this,play
nanette,118,bring,FALSE,FALSE,TRUE,like,this,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,and the the milk use-PAST to come and bring them just like this,play
nanette,120,pay,FALSE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,that~be where you pay,play
nanette,123,pay,FALSE,FALSE,FALSE,with,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,what~be you go-PRESP~to pay with,play
nanette,125,see,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,let~us see,play
nanette,128,buy,FALSE,TRUE,FALSE,from,you,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,will you be the store and I~will buy something from you,play
nanette,129,sit,TRUE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,okay sit down and I~will,play
nanette,130,see,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,let~us see,play
nanette,131,think,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TENSED,TRUE,NONE,I think I~be go-PRESP~to buy some milk and some cookie-PL,play
nanette,131,buy,FALSE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,I think I~be go-PRESP~to buy some milk and some cookie-PL,play
nanette,132,cost,TRUE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,how much do-3S that cost-ZERO,play
nanette,135,pay,TRUE,TRUE,TRUE,for,the,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,how much will-COND shall we pay you for the cookie-PL and the milk,play
nanette,136,want,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TO,FALSE,pay,you want~to pay for the breakfast,play
nanette,136,pay,FALSE,FALSE,FALSE,for,breakfast,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,you want~to pay for the breakfast,play
nanette,137,pay,FALSE,FALSE,FALSE,for,it,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,how much be-PRES you go-PRESP~to pay for it,play
nanette,139,see,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,okay let~us see,play
nanette,142,see,TRUE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,see,play
nanette,144,pay,TRUE,FALSE,FALSE,for,breakfast,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,will that pay for breakfast,play
nanette,145,think,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,how much do you think the cookie-PL and milk will cost-ZERO,play
nanette,145,cost,FALSE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,how much do you think the cookie-PL and milk will cost-ZERO,play
nanette,149,know,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,I do~not know if I want~to shop at your store,play
nanette,149,want,FALSE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TO,FALSE,shop,I do~not know if I want~to shop at your store,play
nanette,149,shop,FALSE,FALSE,FALSE,at,store,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,I do~not know if I want~to shop at your store,play
nanette,150,see,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,let~us see,play
nanette,155,let,TRUE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,see,let-ZERO me see if we can open up the drawer in that cash register and you can put-ZERO the money in see I think that you can open up the drawer somehow,play
nanette,155,see,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,let-ZERO me see if we can open up the drawer in that cash register and you can put-ZERO the money in see I think that you can open up the drawer somehow,play
nanette,155,open,FALSE,TRUE,FALSE,up,the,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,let-ZERO me see if we can open up the drawer in that cash register and you can put-ZERO the money in see I think that you can open up the drawer somehow,play
nanette,155,put,FALSE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,let-ZERO me see if we can open up the drawer in that cash register and you can put-ZERO the money in see I think that you can open up the drawer somehow,play
nanette,155,see,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TENSED,TRUE,think,let-ZERO me see if we can open up the drawer in that cash register and you can put-ZERO the money in see I think that you can open up the drawer somehow,play
nanette,155,think,FALSE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,that,TENSED,TRUE,open,let-ZERO me see if we can open up the drawer in that cash register and you can put-ZERO the money in see I think that you can open up the drawer somehow,play
nanette,155,open,FALSE,TRUE,FALSE,up,the,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,let-ZERO me see if we can open up the drawer in that cash register and you can put-ZERO the money in see I think that you can open up the drawer somehow,play
nanette,157,look,TRUE,FALSE,FALSE,at,that,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,look at that,play
nanette,164,remember,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,what,TENSED,TRUE,be,do you remember what this one be-3S,play
nanette,165,wait,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,wait this be-3S a quarter you press this for a quarter it~be a two and a five,play
nanette,165,press,FALSE,TRUE,FALSE,for,a,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,wait this be-3S a quarter you press this for a quarter it~be a two and a five,play
nanette,166,know,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,what,TENSED,TRUE,be,do you know what this one be-3S,play
nanette,168,buy,FALSE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,there~be lots_of money here and we can buy lots_of food with the money too,play
nanette,170,cause,TRUE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TENSED,TRUE,cost,cause it cost-3S money to park your car on the street,play
nanette,170,cost,FALSE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TO,FALSE,park,cause it cost-3S money to park your car on the street,play
nanette,170,park,FALSE,FALSE,TRUE,on,street,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,cause it cost-3S money to park your car on the street,play
nanette,172,have,FALSE,TRUE,FALSE,in,house,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,this be-3S something that we do~not have in our house,play
nanette,174,put,FALSE,TRUE,FALSE,in,milk,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,it~be a strawberry flavor-PASTP drink that you put-ZERO in milk,play
nanette,175,make,FALSE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,it make-3S your milk take-3S like strawberry,play
nanette,175,take,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,it make-3S your milk take-3S like strawberry,play
nanette,176,remember,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,do you remember when Grandma put-3S the chocolate in your milk,play
nanette,176,put,FALSE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,do you remember when Grandma put-3S the chocolate in your milk,play
nanette,183,tell,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,we~will have_to tell Grandma that they make a strawberry kind and maybe she~will get it when you got_to visit,play
nanette,183,make,FALSE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,we~will have_to tell Grandma that they make a strawberry kind and maybe she~will get it when you got_to visit,play
nanette,183,visit,FALSE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,we~will have_to tell Grandma that they make a strawberry kind and maybe she~will get it when you got_to visit,play
nanette,184,think,FALSE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,I do~not think you~be suppose-PAST to eat these,play
nanette,184,suppose,TRUE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TO,FALSE,eat,I do~not think you~be suppose-PAST to eat these,play
nanette,184,eat,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,I do~not think you~be suppose-PAST to eat these,play
nanette,188,see,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,well let~us see maybe we can,play
nanette,189,want,TRUE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TENSED,FALSE,put,want~to put-ZERO some milk in it,play
nanette,189,put,FALSE,FALSE,TRUE,in,it,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,want~to put-ZERO some milk in it,play
nanette,190,help,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,okay here I~will help you,play
nanette,193,see,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,okay let~us see here,play
nanette,194,find,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,you can find them yourself down there,play
nanette,195,put,TRUE,TRUE,TRUE,in,box,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,should we put-ZERO it in the box,play
nanette,196,put,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,can you put-ZERO the one in the box,play
nanette,197,go,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,there you go,play
nanette,198,pay,TRUE,TRUE,FALSE,for,milk,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,now you pay-PAST for your milk,play
nanette,199,know,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,do you know what that be-3S,play
nanette,202,want,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TO,FALSE,try,do you want~to try this,play
nanette,202,try,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,do you want~to try this,play
nanette,204,see,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,let~us see if we can,play
nanette,205,know,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,I do~not know if we can open this,play
nanette,205,open,FALSE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,I do~not know if we can open this,play
nanette,207,do,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,it~be too hard for Mommy to do,play
nanette,208,remember,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,do you remember what mustard taste-PL like,play
nanette,209,eat,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,when when do-PAST you eat mustard,play
nanette,210,put,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,what do you put-ZERO mustard on,play
nanette,212,know,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,do you know what that be-3S right there in the little box,play
nanette,214,know,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,do you know what that be-3S,play
nanette,215,know,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,do you know what that be-3S,play
nanette,222,give,FALSE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TO,FALSE,eat,when you be-PAST a little tiny baby the first thing I ever give-PAST you to eat be-PAST baby oatmeal,play
nanette,222,eat,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,when you be-PAST a little tiny baby the first thing I ever give-PAST you to eat be-PAST baby oatmeal,play
nanette,223,come,TRUE,TRUE,FALSE,in,box,like,this,NONE,NONE,NONE,NONE,FALSE,NONE,and it come-PAST in a little tiny box like this,play
nanette,224,have,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,and you only have-PAST a little table spoon-FUL,play
nanette,225,eat,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,you eat a lot more than that now,play
nanette,228,think,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,I think that maybe we~be not suppose-PASTP to open it,play
nanette,228,open,FALSE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,I think that maybe we~be not suppose-PASTP to open it,play
nanette,230,need,FALSE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,okay do you need some help,play
nanette,231,go,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,alright here you go,play
nanette,233,come,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,can you come back over here,play
nanette,235,still,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TO,FALSE,hear,will-COND you still like to hear a story,play
nanette,235,hear,FALSE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,will-COND you still like to hear a story,play
nanette,237,like,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TO,FALSE,play,or will-COND you like to play with the toy-PL some more,play
nanette,237,play,FALSE,FALSE,FALSE,with,the,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,or will-COND you like to play with the toy-PL some more,play
nanette,240,open,TRUE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,those do~not open,play
nanette,242,make,TRUE,FALSE,FALSE,out_of,wood,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,those be-PRES just make-PAST out_of wood,play
nanette,244,open,FALSE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,you can pretend to open them,play
nanette,246,like,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TO,FALSE,read,will-COND you like me to read-ZERO you this story while you~be play-PRESP with the milk bottle-PL,play
nanette,246,read,FALSE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,will-COND you like me to read-ZERO you this story while you~be play-PRESP with the milk bottle-PL,play
nanette,247,come,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,okay I can come sit with you,play
nanette,247,sit,FALSE,FALSE,FALSE,with,you,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,okay I can come sit with you,play
nanette,249,get,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,I do-PAST~not get a chance to look at this book cause when you be-PAST read-PRESP it you go-PAST so quick-dadj,play
nanette,249,look,FALSE,FALSE,FALSE,at,cause,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,I do-PAST~not get a chance to look at this book cause when you be-PAST read-PRESP it you go-PAST so quick-dadj,play
nanette,249,go,FALSE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,I do-PAST~not get a chance to look at this book cause when you be-PAST read-PRESP it you go-PAST so quick-dadj,play
nanette,252,have,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,it do-3S~not have any word-PL though,play
nanette,253,make,TRUE,TRUE,FALSE,up,word,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,we~will have_to make up the word-PL as we to along,play
nanette,255,see,TRUE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,what,NONE,TRUE,say,let~us not see what those word-PL say and see if we can make up a story ourselves,play
nanette,255,say,FALSE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,let~us not see what those word-PL say and see if we can make up a story ourselves,play
nanette,255,see,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,let~us not see what those word-PL say and see if we can make up a story ourselves,play
nanette,255,make,FALSE,TRUE,FALSE,up,ourselves,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,let~us not see what those word-PL say and see if we can make up a story ourselves,play
nanette,256,name,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,okay once upon a time there be-PAST a little girl name-PAST,play
nanette,258,take,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TENSED,TRUE,name,who take-PAST her baby kitty name-PAST,play
nanette,258,name,FALSE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,who take-PAST her baby kitty name-PAST,play
nanette,259,name,TRUE,FALSE,TRUE,for,walk,in,carriage,NONE,NONE,NONE,NONE,FALSE,NONE,name-PAST Puddy for a walk in the carriage,play
nanette,260,stop,FALSE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TO,FALSE,pick,and as Tumpty and Puddy be-PAST go-PRESP along Tumpty stop-PAST to pick some,play
nanette,260,pick,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,and as Tumpty and Puddy be-PAST go-PRESP along Tumpty stop-PAST to pick some,play
nanette,262,jump,TRUE,TRUE,FALSE,out_of,carriage,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,and Puddy jump-PAST right out_of the carriage,play
nanette,263,do,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,and what do-PAST he do,play
nanette,264,do,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,he do-PAST what,play
nanette,265,ride,TRUE,TRUE,FALSE,on,cycle,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,he ride-PAST on a cycle,play
nanette,266,ride,TRUE,TRUE,FALSE,on,a,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,well maybe he ride-PAST on a cycle and then hide-PAST behind a tree,play
