child,sentenceid,verb,matrix,subj,obj,prep1,pobj1,prep2,pobj2,prep3,pobj3,comp,embtense,embsubj,embpred,sent,context
helen,389,put,False,False,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,someone must have put-ZERO some money in there,play
helen,394,come,False,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,it~be probable-dadj where the tape come-3S out,play
helen,395,know,True,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,you know that piece of paper sometimes you get when you go to the market,play
helen,395,piece,False,False,False,of,get,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,you know that piece of paper sometimes you get when you go to the market,play
helen,395,get,False,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,you know that piece of paper sometimes you get when you go to the market,play
helen,395,go,False,True,False,to,market,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,you know that piece of paper sometimes you get when you go to the market,play
helen,396,ask,False,False,True,for,sheet,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,you remember you always ask me for that long sheet of paper,play
helen,398,want,True,True,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TO,False,buy,what do I want~to buy,play
helen,398,buy,False,False,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,what do I want~to buy,play
helen,399,think,True,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TENSED,True,like,I think I~genmod like to buy some coffee,play
helen,399,like,False,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TO,False,buy,I think I~genmod like to buy some coffee,play
helen,399,buy,False,False,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,I think I~genmod like to buy some coffee,play
helen,400,see,True,True,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,do you see any coffee over there,play
helen,401,see,True,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,do you see a tin of coffee,play
helen,408,think,True,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,no I think that~be real,play
helen,411,like,True,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TO,False,make,will-COND will-COND you like to make some coffee for us,play
helen,411,make,False,False,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,will-COND will-COND you like to make some coffee for us,play
helen,413,think,False,True,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,oh well I think you~be go-PRESP~to make it,play
helen,413,make,False,False,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,oh well I think you~be go-PRESP~to make it,play
helen,414,make,False,False,True,for,us,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,you~be you go-PRESP~to make it for us,play
helen,416,do,False,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,what kind of coffee do-PAST you make,play
helen,416,make,True,True,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,what kind of coffee do-PAST you make,play
helen,421,read,False,True,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,okay and then after that how about if we read-ZERO that story,play
helen,422,know,False,False,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,well do you know what that story~be about,play
helen,423,see,True,False,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,well well see,play
helen,426,know,True,True,False,NONE,NONE,NONE,NONE,NONE,NONE,what,TENSED,True,NONE,you know what this book be-3S call-PASTP,play
helen,429,read,False,False,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,well let~us read-ZERO the story,play
helen,431,read,False,False,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,I~be not go-PRESP to read-ZERO while you play,play
helen,431,play,False,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,I~be not go-PRESP to read-ZERO while you play,play
helen,432,want,True,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TENSED,True,read,if you want we can read-ZERO the story,play
helen,432,read,False,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,if you want we can read-ZERO the story,play
helen,433,have,True,False,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,oh this do-3S~not have any word-PL,play
helen,434,have,True,True,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,this book do-3S~not have any word-PL,play
helen,435,know,True,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,I do~not know,play
helen,436,think,True,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TENSED,True,suppose,I think maybe you~be suppose-PAST to make your own story,play
helen,436,suppose,False,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TO,False,make,I think maybe you~be suppose-PAST to make your own story,play
helen,436,make,False,False,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,I think maybe you~be suppose-PAST to make your own story,play
helen,437,see,False,False,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,let~us see,play
helen,439,put,False,False,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,let~us put-ZERO away the cash register,play
helen,441,see,False,False,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,okay let~us see if we can make up a story here,play
helen,441,make,False,True,False,up,a,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,okay let~us see if we can make up a story here,play
helen,447,make,True,True,False,up,story,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,we have_to make up our own story,play
helen,450,dress,True,True,False,like,girl,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,do you ever dress up like that little girl,play
helen,452,happen,True,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,what happen-PAST here Helen,play
helen,453,happen,True,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,what happen-PAST here,play
helen,454,happen,True,True,False,to,cat,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,well what happen-PAST to her cat,play
helen,456,see,True,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,do you see the cat,play
helen,459,do,True,False,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,so what do-PAST the lady do,play
helen,459,do,False,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,so what do-PAST the lady do,play
helen,460,lose,True,True,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,she lose-PAST her carriage,play
helen,462,do,True,False,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TENSED,True,look,and do-3S she look like she~be go-PRESP~to go tell a police,play
helen,462,look,False,True,False,NONE,NONE,NONE,NONE,NONE,NONE,like,TENSED,True,NONE,and do-3S she look like she~be go-PRESP~to go tell a police,play
helen,462,go,False,False,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,and do-3S she look like she~be go-PRESP~to go tell a police,play
helen,462,tell,False,False,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,and do-3S she look like she~be go-PRESP~to go tell a police,play
helen,463,jump,True,True,False,out_of,carriage,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,that her cat jump-PAST out_of the carriage,play
helen,473,look,True,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,do-PAST they look happy,play
helen,475,come,True,False,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,come here,play
helen,476,think,True,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TENSED,True,look,why do you think they look happy,play
helen,476,look,False,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,why do you think they look happy,play
helen,481,look,True,False,False,at,this,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,look at this,play
helen,482,happen,True,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,now what happen-PAST,play
helen,484,happen,True,True,False,over,here,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,and what happen-PAST over here,play
helen,485,fall,True,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,he fall-PAST down huh,play
helen,486,fall,True,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,and his whistle fall-PAST down,play
helen,487,see,False,False,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TENSED,True,fall,look see the whistle fall-PAST off,play
helen,487,fall,False,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,look see the whistle fall-PAST off,play
helen,488,know,True,True,False,NONE,NONE,NONE,NONE,NONE,NONE,what,TENSED,True,think,okay now you know what I think they~be try-PRESP to do,play
helen,488,think,False,True,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TENSED,True,NONE,okay now you know what I think they~be try-PRESP to do,play
helen,488,do,False,False,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,okay now you know what I think they~be try-PRESP to do,play
helen,489,think,True,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TENSED,True,NONE,I think they~be try-PRESP to catch the cat,play
helen,489,catch,False,False,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,I think they~be try-PRESP to catch the cat,play
helen,490,run,False,True,False,after,name,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,do you know how sometimes you run after name and she run-3S away from you,play
helen,490,run,False,True,False,from,you,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,do you know how sometimes you run after name and she run-3S away from you,play
helen,491,try,True,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,and you try and chase her down the side of the house,play
helen,491,chase,False,False,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,and you try and chase her down the side of the house,play
helen,493,get,False,False,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,she~be run-PRESP away they~be try-PRESP to get the cat,play
helen,494,see,True,False,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,see that,play
helen,495,go,False,False,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,now where~be the cat go-PRESP to go,play
helen,501,come,True,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,now the cat come-PAST out,play
helen,502,see,False,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,it~be real-dadj a pipe you see,play
helen,503,know,True,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,and you know what~be down here,play
helen,507,think,True,True,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TENSED,False,NONE,and what do you think be-3S go-PRESP~to happen,play
helen,507,happen,False,False,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,and what do you think be-3S go-PRESP~to happen,play
helen,509,fall,True,True,False,into,the,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,the police fall-PAST into the water and,play
helen,510,go,False,False,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,well there be-PAST no place for him to go,play
helen,521,happen,False,False,False,to,the,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,yeah and what~be go-PRESP~to happen to the lady and the police,play
helen,522,think,True,True,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TENSED,False,NONE,what do you think be-3S go-PRESP~to happen,play
helen,522,happen,False,False,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,what do you think be-3S go-PRESP~to happen,play
helen,523,know,True,True,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,yeah yeah and you know what I think be-3S go-PRESP~to happen,play
helen,523,think,False,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TENSED,False,NONE,yeah yeah and you know what I think be-3S go-PRESP~to happen,play
helen,523,happen,False,False,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,yeah yeah and you know what I think be-3S go-PRESP~to happen,play
helen,524,look,True,False,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TENSED,True,happen,look what happen-PAST,play
helen,524,happen,False,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,look what happen-PAST,play
helen,525,happen,True,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,what happen-PAST,play
helen,526,look,True,False,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,look over here,play
helen,527,happen,True,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,what happen-PAST,play
helen,534,do,True,False,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,and now what do-PAST the cat do,play
helen,534,do,False,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,and now what do-PAST the cat do,play
helen,535,run,True,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,he run-PAST away,play
helen,537,run,True,True,False,into,into,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,he run-PAST right back into into the pipe,play
helen,539,do,True,False,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,huh so what do-PAST the lady and the police do,play
helen,539,do,False,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,huh so what do-PAST the lady and the police do,play
helen,541,finish,True,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,well why do~not we finish the story and then we could play with the truck again okay,play
helen,541,play,False,True,False,with,okay,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,well why do~not we finish the story and then we could play with the truck again okay,play
helen,542,happen,True,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,alrightie what happen-PAST here,play
helen,544,look,True,False,False,at,this,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,look at this,play
helen,545,happen,True,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,what happen-PAST there,play
helen,547,knock,True,True,True,off,hand,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,well maybe the cat knock-PAST it off his hand,play
helen,551,look,True,False,False,at,helen,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,now look at this Helen,play
helen,552,happen,True,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,what happen-PAST here,play
helen,553,need,True,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,who need-3S help,play
helen,556,look,True,True,False,NONE,NONE,NONE,NONE,NONE,NONE,like,TENSED,True,fall,well he look-3S like he~be about to fall out_of the tree,play
helen,556,fall,False,True,False,out_of,tree,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,well he look-3S like he~be about to fall out_of the tree,play
helen,557,get,False,False,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,he~be try-PRESP to get the cat,play
helen,559,look,True,False,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,oh look,play
helen,560,get,True,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,he get-PAST a hold of the cat final-dadj,play
helen,561,happen,True,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,and then what happen-PAST,play
helen,562,happen,True,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,what happen-PAST,play
helen,564,let,True,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,he let-ZERO go and the cat fall-PAST right into the lady~s arm-PL,play
helen,564,go,False,False,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,he let-ZERO go and the cat fall-PAST right into the lady~s arm-PL,play
helen,564,fall,False,True,False,into,arm,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,he let-ZERO go and the cat fall-PAST right into the lady~s arm-PL,play
helen,565,happen,True,True,False,to,police,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,but what happen-PAST to the police,play
helen,567,happen,True,True,False,to,police,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,but what happen-PAST to the police,play
helen,568,come,True,False,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,come here,play
helen,570,think,True,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TENSED,True,fall,why do you think he fall-PAST down,play
helen,570,fall,False,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,why do you think he fall-PAST down,play
helen,571,hurt,True,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,no he hurt-ZERO himself cause he fall-PAST down,play
helen,571,fall,False,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,no he hurt-ZERO himself cause he fall-PAST down,play
helen,574,fall,True,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,and the police fall-PAST down,play
helen,575,look,True,False,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,okay now look,play
helen,576,happen,True,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,what happen-PAST,play
helen,577,look,True,False,False,at,now,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,look at this now,play
helen,580,think,True,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,I do~not think so,play
helen,581,look,True,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,well he look-3S a little big for the carriage do-3S~not he,play
helen,587,remember,True,True,False,NONE,NONE,NONE,NONE,NONE,NONE,where,TENSED,False,go,Helen do you remember where this go-PAST,play
helen,587,go,False,False,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,Helen do you remember where this go-PAST,play
helen,591,get,True,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,oh Helen you get-PAST two,play
helen,592,have,True,True,False,in,the,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,Sarah have-3S one in the other room,play
isadora,0,want,True,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TO,False,look,do you want~to look at a book first or play with the toy-PL first or play store,play
isadora,0,look,False,False,False,at,a,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,do you want~to look at a book first or play with the toy-PL first or play store,play
isadora,1,like,True,True,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TO,False,do,what will-COND you like to do,play
isadora,1,do,False,False,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,what will-COND you like to do,play
isadora,2,want,True,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TO,False,play,you want~to play store first,play
isadora,2,play,False,False,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,you want~to play store first,play
isadora,3,think,True,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TENSED,False,be,I think this be-3S a store under here,play
isadora,4,look,True,False,False,at,this,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,oh look at this,play
isadora,5,play,False,False,False,with,it,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,yeah but let~us play with it,play
isadora,11,hold,True,False,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,that hold-3S money,play
isadora,13,say,True,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,can you say that,play
isadora,17,buy,True,True,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,why do~not I buy some thing-PL from you,play
isadora,18,tell,True,True,True,NONE,NONE,NONE,NONE,NONE,NONE,how,TENSED,True,cost,and then you can tell me how much they cost-ZERO by ring-PRESP them up on the cash register,play
isadora,18,cost,False,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,and then you can tell me how much they cost-ZERO by ring-PRESP them up on the cash register,play
isadora,20,look,True,False,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,and look,play
isadora,21,have,True,True,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,you even have money down there,play
isadora,22,look,True,False,False,at,money,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,look at the money,play
isadora,24,think,True,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TENSED,True,take,you think I could take some of this,play
isadora,24,take,False,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,you think I could take some of this,play
isadora,26,go,True,True,False,to,bath,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,do you have_to go to the bath,play
isadora,27,cause,True,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TENSED,True,go,I hope not cause you can~not go for a while,play
isadora,27,go,False,True,False,for,while,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,I hope not cause you can~not go for a while,play
isadora,29,know,True,True,False,NONE,NONE,NONE,NONE,NONE,NONE,where,TENSED,False,be,I do~not know where there be-3S one in here,play
isadora,30,come,False,False,False,for,us,for,while,NONE,NONE,NONE,NONE,False,NONE,and they~be not go-PRESP~to come back in for us for a while,play
isadora,33,have,True,True,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,now I have all my money,play
isadora,36,buy,True,True,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,what should I buy today,play
isadora,37,know,True,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,you know what mam,play
isadora,38,need,True,True,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,my baby need-3S some cereal,play
isadora,39,have,True,True,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,do you have some baby cereal,play
isadora,47,see,False,False,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,let~us see,play
isadora,48,have,True,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,I have a little bit more money leave-PAST,play
isadora,48,leave,False,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,I have a little bit more money leave-PAST,play
isadora,50,know,True,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,you know,play
isadora,51,have,True,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,I have a little girl Izzie at home,play
isadora,52,like,True,True,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,and she like-3S Oreos,play
isadora,53,have,True,True,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,do you have Oreos,play
isadora,58,see,True,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,I do~not see a price on them,play
isadora,60,start,True,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,I have_to start count-PRESP my money,play
isadora,62,have,False,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,what else do you have that~be good today,play
isadora,63,have,True,True,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,do you have any hot chocolate,play
isadora,69,see,True,False,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,see,play
isadora,70,say,True,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,it say-3S,play
isadora,73,think,True,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,I think there~be some Nestle~s Quik up here,play
isadora,74,have,True,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,can I have some of that,play
isadora,80,ring,False,False,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,be-PRES you go-PRESP~to ring,play
isadora,83,have,True,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,we have that,play
isadora,84,have,True,True,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,and we have the cereal,play
isadora,86,remember,True,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,do you remember,play
isadora,88,say,True,True,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,what do you say,play
isadora,93,see,False,False,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,let~us see,play
isadora,102,have,True,True,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,I do~not have fifty cent-PL,play
isadora,103,give,True,True,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,True,NONE,so I~will give you a dollar,play
isadora,104,give,True,True,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,and can you give me back fifty cent-PL,play
isadora,105,think,False,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,do you think you can give me back fifty cent-PL,play
isadora,105,give,True,True,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,do you think you can give me back fifty cent-PL,play
isadora,105,back,False,False,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,do you think you can give me back fifty cent-PL,play
isadora,112,know,True,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,you know what those be-PRES,play
isadora,118,give,True,False,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,but do~not give me back the money I~be give-PRESP you,play
isadora,119,belong,True,False,False,to,you,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,that belong-3S to you,play
isadora,120,give,True,False,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,just give me the change,play
isadora,129,go,True,True,False,to,bath,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,you have_to go to the bath,play
isadora,131,give,False,False,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,be-PRES you go-PRESP~to give me those for my baby,play
isadora,138,know,True,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,you know what that be-3S,play
isadora,139,think,True,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,I think it~be mustard,play
isadora,140,think,True,False,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,think it~be spice-dn kind like Daddy like-3S,play
isadora,140,like,False,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,think it~be spice-dn kind like Daddy like-3S,play
isadora,143,want,True,True,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,I do~not real-dadj want this mustard mam,play
isadora,146,go,True,True,False,to,the,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,you have_to go to the bath do~not you,play
isadora,148,go,True,True,False,to,bath,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,but you have_to go to the bath,play
isadora,151,like,True,True,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,I do~not like strawberry,play
